{ 'src':'84.3.114.100', 'spt':'8784', 'dst':'68.8.8.74', 'dpt':'29392', 'app':'UDP', 'rs':'561', 'rl':'39', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'193.85.43.49', 'spt':'36228', 'dst':'56.8.8.2', 'dpt':'21464', 'app':'UDP', 'rs':'982', 'rl':'64', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'54.243.0.40', 'spt':'40253', 'dst':'157.8.8.86', 'dpt':'1587', 'app':'UDP', 'rs':'827', 'rl':'23', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'179.120.82.147', 'spt':'63359', 'dst':'146.8.8.117', 'dpt':'37943', 'app':'TCP', 'rs':'1382', 'rl':'109', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'176.252.38.127', 'spt':'21197', 'dst':'40.8.8.169', 'dpt':'34494', 'app':'TCP', 'rs':'830', 'rl':'90', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'14.236.127.24', 'spt':'58768', 'dst':'252.8.8.52', 'dpt':'23305', 'app':'UDP', 'rs':'1204', 'rl':'135', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'138.112.209.131', 'spt':'39899', 'dst':'122.8.8.183', 'dpt':'33482', 'app':'UDP', 'rs':'641', 'rl':'179', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'198.75.51.202', 'spt':'17383', 'dst':'214.8.8.167', 'dpt':'43271', 'app':'UDP', 'rs':'474', 'rl':'3', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'109.201.125.124', 'spt':'4468', 'dst':'92.8.8.17', 'dpt':'61482', 'app':'UDP', 'rs':'1409', 'rl':'96', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'113.52.78.93', 'spt':'58584', 'dst':'73.8.8.75', 'dpt':'43941', 'app':'UDP', 'rs':'1452', 'rl':'20', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'182.242.45.25', 'spt':'8770', 'dst':'30.8.8.85', 'dpt':'25087', 'app':'TCP', 'rs':'527', 'rl':'136', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'52.119.127.132', 'spt':'14298', 'dst':'11.8.8.142', 'dpt':'35619', 'app':'TCP', 'rs':'1299', 'rl':'58', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'33.177.86.7', 'spt':'22633', 'dst':'247.8.8.73', 'dpt':'9808', 'app':'TCP', 'rs':'1515', 'rl':'31', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'253.33.176.160', 'spt':'45832', 'dst':'93.8.8.157', 'dpt':'1873', 'app':'TCP', 'rs':'961', 'rl':'5', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'90.17.10.57', 'spt':'56856', 'dst':'209.8.8.188', 'dpt':'40254', 'app':'TCP', 'rs':'441', 'rl':'100', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'207.175.222.176', 'spt':'53879', 'dst':'87.8.8.166', 'dpt':'64234', 'app':'UDP', 'rs':'291', 'rl':'121', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'93.126.173.133', 'spt':'2651', 'dst':'188.8.8.123', 'dpt':'18156', 'app':'UDP', 'rs':'1000', 'rl':'52', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'177.9.137.42', 'spt':'13988', 'dst':'160.8.8.207', 'dpt':'12245', 'app':'TCP', 'rs':'104', 'rl':'125', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'190.215.216.254', 'spt':'58741', 'dst':'182.8.8.132', 'dpt':'4069', 'app':'TCP', 'rs':'557', 'rl':'95', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'156.198.50.24', 'spt':'55748', 'dst':'131.8.8.41', 'dpt':'10605', 'app':'UDP', 'rs':'1252', 'rl':'68', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'25.75.6.3', 'spt':'33855', 'dst':'120.8.8.72', 'dpt':'1958', 'app':'UDP', 'rs':'663', 'rl':'171', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'141.106.217.122', 'spt':'28902', 'dst':'245.8.8.204', 'dpt':'38037', 'app':'TCP', 'rs':'1256', 'rl':'83', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'122.164.48.252', 'spt':'44859', 'dst':'90.8.8.33', 'dpt':'22628', 'app':'TCP', 'rs':'1294', 'rl':'36', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'112.67.5.243', 'spt':'25397', 'dst':'95.8.8.138', 'dpt':'23527', 'app':'TCP', 'rs':'608', 'rl':'30', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'93.125.219.118', 'spt':'43258', 'dst':'228.8.8.116', 'dpt':'27546', 'app':'TCP', 'rs':'564', 'rl':'49', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'226.230.172.213', 'spt':'64419', 'dst':'218.8.8.147', 'dpt':'26815', 'app':'TCP', 'rs':'1224', 'rl':'75', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'71.188.132.99', 'spt':'54513', 'dst':'55.8.8.131', 'dpt':'1856', 'app':'UDP', 'rs':'461', 'rl':'125', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'188.91.88.91', 'spt':'32264', 'dst':'28.8.8.88', 'dpt':'786', 'app':'UDP', 'rs':'159', 'rl':'49', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'169.148.174.221', 'spt':'26433', 'dst':'25.8.8.220', 'dpt':'45119', 'app':'UDP', 'rs':'1052', 'rl':'67', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'166.25.130.72', 'spt':'45239', 'dst':'150.8.8.96', 'dpt':'39044', 'app':'TCP', 'rs':'1459', 'rl':'30', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'28.57.86.64', 'spt':'34074', 'dst':'131.8.8.154', 'dpt':'39034', 'app':'UDP', 'rs':'1069', 'rl':'198', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'17.215.43.182', 'spt':'11476', 'dst':'112.8.8.212', 'dpt':'8732', 'app':'TCP', 'rs':'1305', 'rl':'185', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'118.172.3.68', 'spt':'18865', 'dst':'101.8.8.243', 'dpt':'54518', 'app':'TCP', 'rs':'756', 'rl':'67', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'90.129.91.210', 'spt':'33180', 'dst':'82.8.8.46', 'dpt':'41191', 'app':'UDP', 'rs':'1004', 'rl':'107', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'71.187.177.85', 'spt':'37652', 'dst':'63.8.8.103', 'dpt':'15391', 'app':'TCP', 'rs':'1162', 'rl':'30', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'85.138.1.41', 'spt':'20697', 'dst':'76.8.8.54', 'dpt':'522', 'app':'TCP', 'rs':'370', 'rl':'172', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'82.14.83.148', 'spt':'7970', 'dst':'57.8.8.112', 'dpt':'1156', 'app':'UDP', 'rs':'753', 'rl':'183', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'55.98.171.163', 'spt':'58204', 'dst':'158.8.8.69', 'dpt':'48316', 'app':'TCP', 'rs':'1267', 'rl':'24', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'179.230.254.14', 'spt':'51075', 'dst':'28.8.8.201', 'dpt':'36547', 'app':'TCP', 'rs':'196', 'rl':'23', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'25.187.214.156', 'spt':'4026', 'dst':'9.8.8.3', 'dpt':'25583', 'app':'TCP', 'rs':'1143', 'rl':'132', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'150.64.41.8', 'spt':'12210', 'dst':'253.8.8.162', 'dpt':'57428', 'app':'TCP', 'rs':'1284', 'rl':'14', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'28.170.122.231', 'spt':'4500', 'dst':'20.8.8.86', 'dpt':'65373', 'app':'TCP', 'rs':'1413', 'rl':'187', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'152.47.205.211', 'spt':'6033', 'dst':'136.8.8.245', 'dpt':'30105', 'app':'TCP', 'rs':'301', 'rl':'192', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'142.205.161.74', 'spt':'12043', 'dst':'5.8.8.121', 'dpt':'40937', 'app':'UDP', 'rs':'143', 'rl':'165', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'3.236.118.192', 'spt':'32103', 'dst':'106.8.8.79', 'dpt':'43875', 'app':'UDP', 'rs':'447', 'rl':'16', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'247.139.202.56', 'spt':'29971', 'dst':'239.8.8.56', 'dpt':'9634', 'app':'TCP', 'rs':'1142', 'rl':'114', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'117.16.30.36', 'spt':'15554', 'dst':'100.8.8.87', 'dpt':'64512', 'app':'TCP', 'rs':'1192', 'rl':'12', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'241.21.112.142', 'spt':'46349', 'dst':'233.8.8.193', 'dpt':'50626', 'app':'UDP', 'rs':'683', 'rl':'69', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'0.227.191.99', 'spt':'6789', 'dst':'103.8.8.70', 'dpt':'13699', 'app':'TCP', 'rs':'506', 'rl':'188', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'100.56.24.240', 'spt':'47448', 'dst':'84.8.8.127', 'dpt':'9581', 'app':'UDP', 'rs':'373', 'rl':'61', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'193.40.113.138', 'spt':'6839', 'dst':'65.8.8.185', 'dpt':'9016', 'app':'UDP', 'rs':'441', 'rl':'181', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'71.145.67.107', 'spt':'41828', 'dst':'174.8.8.242', 'dpt':'5899', 'app':'UDP', 'rs':'768', 'rl':'24', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'43.229.27.248', 'spt':'30096', 'dst':'44.8.8.119', 'dpt':'32338', 'app':'UDP', 'rs':'1548', 'rl':'140', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'152.32.241.123', 'spt':'38584', 'dst':'25.8.8.177', 'dpt':'54907', 'app':'TCP', 'rs':'1200', 'rl':'65', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'22.37.68.230', 'spt':'59086', 'dst':'125.8.8.134', 'dpt':'33868', 'app':'TCP', 'rs':'1492', 'rl':'126', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'27.14.21.198', 'spt':'33989', 'dst':'138.8.8.85', 'dpt':'32980', 'app':'UDP', 'rs':'103', 'rl':'179', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'136.72.107.73', 'spt':'8212', 'dst':'111.8.8.169', 'dpt':'52219', 'app':'UDP', 'rs':'254', 'rl':'184', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'6.203.62.53', 'spt':'20494', 'dst':'236.8.8.46', 'dpt':'43665', 'app':'TCP', 'rs':'963', 'rl':'62', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'242.6.148.182', 'spt':'47000', 'dst':'225.8.8.77', 'dpt':'55102', 'app':'UDP', 'rs':'1268', 'rl':'159', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'111.138.230.34', 'spt':'53748', 'dst':'206.8.8.135', 'dpt':'3603', 'app':'TCP', 'rs':'709', 'rl':'196', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'236.15.58.14', 'spt':'51563', 'dst':'228.8.8.187', 'dpt':'3903', 'app':'UDP', 'rs':'844', 'rl':'33', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'82.227.18.155', 'spt':'44495', 'dst':'65.8.8.43', 'dpt':'39260', 'app':'TCP', 'rs':'924', 'rl':'95', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'86.77.99.251', 'spt':'14402', 'dst':'87.8.8.95', 'dpt':'48468', 'app':'UDP', 'rs':'216', 'rl':'198', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'76.236.56.242', 'spt':'49313', 'dst':'59.8.8.52', 'dpt':'22522', 'app':'UDP', 'rs':'691', 'rl':'175', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'209.86.9.82', 'spt':'12685', 'dst':'184.8.8.184', 'dpt':'19288', 'app':'UDP', 'rs':'768', 'rl':'161', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'111.111.84.16', 'spt':'15729', 'dst':'70.8.8.135', 'dpt':'408', 'app':'TCP', 'rs':'501', 'rl':'191', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'83.195.172.158', 'spt':'8620', 'dst':'195.8.8.11', 'dpt':'61874', 'app':'TCP', 'rs':'1134', 'rl':'39', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'81.72.254.137', 'spt':'34150', 'dst':'56.8.8.170', 'dpt':'47548', 'app':'TCP', 'rs':'1512', 'rl':'107', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'54.29.215.24', 'spt':'53040', 'dst':'165.8.8.227', 'dpt':'58619', 'app':'TCP', 'rs':'1164', 'rl':'83', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'178.161.42.131', 'spt':'14900', 'dst':'35.8.8.232', 'dpt':'45269', 'app':'UDP', 'rs':'1122', 'rl':'128', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'56.139.123.99', 'spt':'16750', 'dst':'16.8.8.35', 'dpt':'4747', 'app':'UDP', 'rs':'191', 'rl':'165', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'37.69.209.229', 'spt':'11952', 'dst':'140.8.8.167', 'dpt':'30522', 'app':'UDP', 'rs':'100', 'rl':'72', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'138.153.169.115', 'spt':'58375', 'dst':'10.8.8.44', 'dpt':'40699', 'app':'UDP', 'rs':'1253', 'rl':'154', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'119.211.0.245', 'spt':'31621', 'dst':'111.8.8.128', 'dpt':'2402', 'app':'TCP', 'rs':'803', 'rl':'192', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'100.14.214.120', 'spt':'51770', 'dst':'203.8.8.111', 'dpt':'7751', 'app':'UDP', 'rs':'405', 'rl':'132', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'57.151.177.29', 'spt':'22660', 'dst':'184.8.8.42', 'dpt':'17644', 'app':'TCP', 'rs':'208', 'rl':'99', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'181.28.5.9', 'spt':'42818', 'dst':'30.8.8.126', 'dpt':'58918', 'app':'UDP', 'rs':'826', 'rl':'196', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'19.12.94.34', 'spt':'56578', 'dst':'114.8.8.9', 'dpt':'39988', 'app':'TCP', 'rs':'691', 'rl':'41', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'0.69.53.37', 'spt':'62573', 'dst':'111.8.8.140', 'dpt':'19429', 'app':'UDP', 'rs':'890', 'rl':'180', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'252.201.135.143', 'spt':'28534', 'dst':'228.8.8.44', 'dpt':'25873', 'app':'UDP', 'rs':'1254', 'rl':'160', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'114.232.92.7', 'spt':'63964', 'dst':'249.8.8.223', 'dpt':'43661', 'app':'UDP', 'rs':'1282', 'rl':'155', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'168.177.35.34', 'spt':'51593', 'dst':'143.8.8.20', 'dpt':'51053', 'app':'TCP', 'rs':'1484', 'rl':'179', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'149.235.248.164', 'spt':'12349', 'dst':'243.8.8.232', 'dpt':'14287', 'app':'TCP', 'rs':'416', 'rl':'98', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'18.112.76.16', 'spt':'50094', 'dst':'121.8.8.82', 'dpt':'21510', 'app':'UDP', 'rs':'715', 'rl':'12', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'119.69.36.157', 'spt':'34668', 'dst':'102.8.8.140', 'dpt':'65346', 'app':'UDP', 'rs':'636', 'rl':'175', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'235.100.247.148', 'spt':'33026', 'dst':'83.8.8.198', 'dpt':'2116', 'app':'TCP', 'rs':'1160', 'rl':'10', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'81.184.81.35', 'spt':'1949', 'dst':'73.8.8.101', 'dpt':'34003', 'app':'UDP', 'rs':'129', 'rl':'69', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'214.35.34.130', 'spt':'37962', 'dst':'54.8.8.159', 'dpt':'50682', 'app':'TCP', 'rs':'114', 'rl':'119', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'83.167.116.110', 'spt':'25541', 'dst':'75.8.8.83', 'dpt':'28207', 'app':'UDP', 'rs':'369', 'rl':'193', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'200.70.73.228', 'spt':'18466', 'dst':'48.8.8.40', 'dpt':'20960', 'app':'TCP', 'rs':'680', 'rl':'57', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'197.202.28.208', 'spt':'31276', 'dst':'172.8.8.172', 'dpt':'53034', 'app':'UDP', 'rs':'100', 'rl':'35', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'178.132.114.83', 'spt':'10484', 'dst':'42.8.8.49', 'dpt':'64030', 'app':'TCP', 'rs':'859', 'rl':'171', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'48.9.196.190', 'spt':'13393', 'dst':'151.8.8.107', 'dpt':'18919', 'app':'TCP', 'rs':'1188', 'rl':'51', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'29.67.27.64', 'spt':'39135', 'dst':'21.8.8.239', 'dpt':'64339', 'app':'TCP', 'rs':'1276', 'rl':'173', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'130.151.242.206', 'spt':'49648', 'dst':'113.8.8.222', 'dpt':'11375', 'app':'UDP', 'rs':'438', 'rl':'95', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'254.28.198.186', 'spt':'17857', 'dst':'102.8.8.125', 'dpt':'27477', 'app':'UDP', 'rs':'282', 'rl':'119', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'235.85.28.60', 'spt':'30331', 'dst':'107.8.8.231', 'dpt':'34252', 'app':'UDP', 'rs':'1229', 'rl':'29', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'248.36.107.17', 'spt':'46156', 'dst':'97.8.8.7', 'dpt':'16181', 'app':'UDP', 'rs':'557', 'rl':'131', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'118.41.190.124', 'spt':'20695', 'dst':'221.8.8.139', 'dpt':'54324', 'app':'UDP', 'rs':'759', 'rl':'29', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Japan' }
{ 'src':'75.51.26.33', 'spt':'58001', 'dst':'67.8.8.223', 'dpt':'28548', 'app':'UDP', 'rs':'1239', 'rl':'9', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'168.35.116.186', 'spt':'56540', 'dst':'151.8.8.106', 'dpt':'57678', 'app':'TCP', 'rs':'1281', 'rl':'56', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'149.92.202.61', 'spt':'44162', 'dst':'116.8.8.89', 'dpt':'53006', 'app':'UDP', 'rs':'1409', 'rl':'112', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'114.204.36.214', 'spt':'6359', 'dst':'233.8.8.120', 'dpt':'64295', 'app':'TCP', 'rs':'800', 'rl':'83', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'87.33.124.100', 'spt':'53134', 'dst':'70.8.8.104', 'dpt':'3525', 'app':'UDP', 'rs':'1282', 'rl':'148', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'179.16.213.253', 'spt':'37361', 'dst':'171.8.8.188', 'dpt':'45056', 'app':'UDP', 'rs':'799', 'rl':'162', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'65.222.37.210', 'spt':'21525', 'dst':'160.8.8.219', 'dpt':'47754', 'app':'TCP', 'rs':'295', 'rl':'19', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'158.206.127.108', 'spt':'25966', 'dst':'30.8.8.96', 'dpt':'21886', 'app':'TCP', 'rs':'1217', 'rl':'47', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'163.56.208.203', 'spt':'28509', 'dst':'11.8.8.154', 'dpt':'42746', 'app':'TCP', 'rs':'1355', 'rl':'88', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'8.13.168.89', 'spt':'24955', 'dst':'0.8.8.185', 'dpt':'24561', 'app':'TCP', 'rs':'143', 'rl':'191', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'141.246.121.58', 'spt':'27655', 'dst':'149.8.8.237', 'dpt':'56152', 'app':'TCP', 'rs':'676', 'rl':'29', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'192.45.35.151', 'spt':'20367', 'dst':'106.8.8.140', 'dpt':'13009', 'app':'UDP', 'rs':'803', 'rl':'180', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'42.252.165.126', 'spt':'65171', 'dst':'160.8.8.169', 'dpt':'51665', 'app':'TCP', 'rs':'141', 'rl':'30', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Japan' }
{ 'src':'190.177.115.71', 'spt':'38990', 'dst':'158.8.8.45', 'dpt':'22477', 'app':'TCP', 'rs':'1523', 'rl':'195', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'Japan' }
{ 'src':'179.80.71.190', 'spt':'12060', 'dst':'171.8.8.252', 'dpt':'25976', 'app':'UDP', 'rs':'1219', 'rl':'90', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'193.31.150.147', 'spt':'54812', 'dst':'33.8.8.28', 'dpt':'17049', 'app':'TCP', 'rs':'659', 'rl':'52', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'182.62.235.138', 'spt':'61694', 'dst':'165.8.8.133', 'dpt':'18681', 'app':'UDP', 'rs':'560', 'rl':'62', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'52.194.62.245', 'spt':'2532', 'dst':'146.8.8.191', 'dpt':'3523', 'app':'UDP', 'rs':'417', 'rl':'75', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'41.225.19.108', 'spt':'19246', 'dst':'16.8.8.68', 'dpt':'40162', 'app':'UDP', 'rs':'845', 'rl':'180', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'46.203.227.76', 'spt':'47306', 'dst':'181.8.8.194', 'dpt':'16531', 'app':'TCP', 'rs':'1098', 'rl':'165', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'170.80.182.183', 'spt':'60270', 'dst':'19.8.8.177', 'dpt':'32940', 'app':'UDP', 'rs':'271', 'rl':'89', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'160.111.139.175', 'spt':'28662', 'dst':'8.8.8.208', 'dpt':'47418', 'app':'TCP', 'rs':'1264', 'rl':'46', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'29.243.221.26', 'spt':'6698', 'dst':'244.8.8.11', 'dpt':'62981', 'app':'TCP', 'rs':'1202', 'rl':'172', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'241.252.185.191', 'spt':'20322', 'dst':'114.8.8.143', 'dpt':'41416', 'app':'TCP', 'rs':'673', 'rl':'145', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Japan' }
{ 'src':'135.177.7.136', 'spt':'65298', 'dst':'238.8.8.20', 'dpt':'34442', 'app':'TCP', 'rs':'1476', 'rl':'31', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'133.54.90.243', 'spt':'60983', 'dst':'227.8.8.51', 'dpt':'43449', 'app':'UDP', 'rs':'1409', 'rl':'76', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'2.186.172.223', 'spt':'41268', 'dst':'241.8.8.2', 'dpt':'43103', 'app':'TCP', 'rs':'1304', 'rl':'111', 'ipv':'IPv4', 'atz':'India', 'dtz':'Japan' }
{ 'src':'7.36.125.63', 'spt':'57283', 'dst':'254.8.8.208', 'dpt':'42727', 'app':'UDP', 'rs':'451', 'rl':'37', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'132.168.81.43', 'spt':'15620', 'dst':'124.8.8.85', 'dpt':'43639', 'app':'TCP', 'rs':'455', 'rl':'150', 'ipv':'IPv4', 'atz':'SriLanka', 'dtz':'USA' }
{ 'src':'241.226.166.173', 'spt':'60052', 'dst':'105.8.8.143', 'dpt':'50463', 'app':'TCP', 'rs':'399', 'rl':'27', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
