{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'711', 'app':'TCP', 'rs':'943', 'rl':'28', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'408', 'app':'UDP', 'rs':'1515', 'rl':'32', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'97', 'app':'UDP', 'rs':'1519', 'rl':'111', 'ipv':'IPv4', 'atz':'London', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'210', 'app':'TCP', 'rs':'1481', 'rl':'63', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'495', 'app':'TCP', 'rs':'291', 'rl':'105', 'ipv':'IPv4', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'704', 'app':'UDP', 'rs':'244', 'rl':'88', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'296', 'app':'UDP', 'rs':'1066', 'rl':'46', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'530', 'app':'UDP', 'rs':'1201', 'rl':'78', 'ipv':'IPv6', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'732', 'app':'UDP', 'rs':'348', 'rl':'200', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'173', 'app':'UDP', 'rs':'409', 'rl':'131', 'ipv':'IPv6', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'422', 'app':'TCP', 'rs':'204', 'rl':'180', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'447', 'app':'TCP', 'rs':'332', 'rl':'118', 'ipv':'IPv4', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'582', 'app':'TCP', 'rs':'1148', 'rl':'193', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'572', 'app':'UDP', 'rs':'913', 'rl':'14', 'ipv':'IPv6', 'atz':'London', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'295', 'app':'TCP', 'rs':'326', 'rl':'103', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'978', 'app':'UDP', 'rs':'568', 'rl':'9', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'406', 'app':'UDP', 'rs':'264', 'rl':'197', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'838', 'app':'UDP', 'rs':'102', 'rl':'166', 'ipv':'IPv6', 'atz':'USA', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'33', 'app':'UDP', 'rs':'817', 'rl':'30', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'829', 'app':'TCP', 'rs':'132', 'rl':'107', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'673', 'app':'TCP', 'rs':'129', 'rl':'47', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'225', 'app':'TCP', 'rs':'1382', 'rl':'191', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'33', 'app':'TCP', 'rs':'1368', 'rl':'171', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'281', 'app':'TCP', 'rs':'224', 'rl':'67', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'308', 'app':'TCP', 'rs':'1542', 'rl':'105', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'151', 'app':'TCP', 'rs':'1275', 'rl':'200', 'ipv':'IPv4', 'atz':'London', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'167', 'app':'UDP', 'rs':'1062', 'rl':'144', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'862', 'app':'UDP', 'rs':'944', 'rl':'67', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'548', 'app':'TCP', 'rs':'366', 'rl':'165', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'473', 'app':'UDP', 'rs':'1350', 'rl':'183', 'ipv':'IPv6', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'785', 'app':'TCP', 'rs':'1360', 'rl':'78', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'606', 'app':'UDP', 'rs':'838', 'rl':'64', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1025', 'dst':'8.1.10.7', 'dpt':'643', 'app':'UDP', 'rs':'223', 'rl':'13', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'180', 'app':'UDP', 'rs':'280', 'rl':'74', 'ipv':'IPv6', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'310', 'app':'UDP', 'rs':'788', 'rl':'166', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'157', 'app':'TCP', 'rs':'1110', 'rl':'35', 'ipv':'IPv4', 'atz':'India', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'23', 'app':'UDP', 'rs':'1536', 'rl':'177', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'1015', 'app':'UDP', 'rs':'1557', 'rl':'77', 'ipv':'IPv4', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1025', 'dst':'8.1.10.7', 'dpt':'617', 'app':'UDP', 'rs':'787', 'rl':'139', 'ipv':'IPv4', 'atz':'London', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'748', 'app':'UDP', 'rs':'612', 'rl':'106', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'286', 'app':'TCP', 'rs':'1495', 'rl':'177', 'ipv':'IPv4', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'583', 'app':'TCP', 'rs':'940', 'rl':'33', 'ipv':'IPv4', 'atz':'London', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'226', 'app':'TCP', 'rs':'1292', 'rl':'21', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'769', 'app':'TCP', 'rs':'352', 'rl':'14', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'708', 'app':'TCP', 'rs':'517', 'rl':'7', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'488', 'app':'UDP', 'rs':'1103', 'rl':'78', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'7', 'app':'TCP', 'rs':'593', 'rl':'57', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'70', 'app':'TCP', 'rs':'419', 'rl':'14', 'ipv':'IPv4', 'atz':'India', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'559', 'app':'UDP', 'rs':'816', 'rl':'30', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'283', 'app':'TCP', 'rs':'199', 'rl':'90', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'125', 'app':'TCP', 'rs':'831', 'rl':'9', 'ipv':'IPv4', 'atz':'London', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'810', 'app':'TCP', 'rs':'1515', 'rl':'167', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'958', 'app':'UDP', 'rs':'459', 'rl':'13', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'705', 'app':'TCP', 'rs':'1429', 'rl':'68', 'ipv':'IPv6', 'atz':'London', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'549', 'app':'UDP', 'rs':'722', 'rl':'130', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'271', 'app':'UDP', 'rs':'1442', 'rl':'45', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'160', 'app':'UDP', 'rs':'490', 'rl':'96', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'854', 'app':'TCP', 'rs':'1494', 'rl':'58', 'ipv':'IPv6', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'116', 'app':'UDP', 'rs':'707', 'rl':'53', 'ipv':'IPv6', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'562', 'app':'UDP', 'rs':'1560', 'rl':'10', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'203', 'app':'TCP', 'rs':'303', 'rl':'111', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'93', 'app':'UDP', 'rs':'1206', 'rl':'82', 'ipv':'IPv4', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'575', 'app':'TCP', 'rs':'1014', 'rl':'110', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'181', 'app':'TCP', 'rs':'755', 'rl':'36', 'ipv':'IPv6', 'atz':'India', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'116', 'app':'UDP', 'rs':'165', 'rl':'90', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'924', 'app':'TCP', 'rs':'1229', 'rl':'97', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1030', 'dst':'8.2.10.7', 'dpt':'337', 'app':'UDP', 'rs':'1068', 'rl':'43', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'1011', 'app':'TCP', 'rs':'635', 'rl':'27', 'ipv':'IPv4', 'atz':'India', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'742', 'app':'UDP', 'rs':'1047', 'rl':'185', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'642', 'app':'TCP', 'rs':'443', 'rl':'35', 'ipv':'IPv6', 'atz':'London', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'763', 'app':'UDP', 'rs':'1318', 'rl':'119', 'ipv':'IPv6', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'288', 'app':'TCP', 'rs':'187', 'rl':'148', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'India' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'915', 'app':'UDP', 'rs':'634', 'rl':'74', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'309', 'app':'UDP', 'rs':'980', 'rl':'146', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'433', 'app':'UDP', 'rs':'1394', 'rl':'39', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'127', 'app':'TCP', 'rs':'703', 'rl':'2', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'228', 'app':'TCP', 'rs':'898', 'rl':'173', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'444', 'app':'TCP', 'rs':'378', 'rl':'119', 'ipv':'IPv4', 'atz':'India', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.1.10.7', 'dpt':'810', 'app':'UDP', 'rs':'1307', 'rl':'168', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'620', 'app':'TCP', 'rs':'1256', 'rl':'163', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.1.9.3', 'spt':'1034', 'dst':'8.1.10.7', 'dpt':'648', 'app':'UDP', 'rs':'1171', 'rl':'28', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'907', 'app':'UDP', 'rs':'942', 'rl':'197', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'539', 'app':'UDP', 'rs':'518', 'rl':'71', 'ipv':'IPv6', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'806', 'app':'UDP', 'rs':'1066', 'rl':'158', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'775', 'app':'UDP', 'rs':'294', 'rl':'96', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.1.9.2', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'108', 'app':'TCP', 'rs':'486', 'rl':'105', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'486', 'app':'TCP', 'rs':'1245', 'rl':'79', 'ipv':'IPv4', 'atz':'USA', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1026', 'dst':'8.2.10.7', 'dpt':'716', 'app':'UDP', 'rs':'149', 'rl':'184', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1030', 'dst':'8.1.10.7', 'dpt':'128', 'app':'UDP', 'rs':'1069', 'rl':'76', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'778', 'app':'TCP', 'rs':'930', 'rl':'141', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'314', 'app':'UDP', 'rs':'559', 'rl':'49', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'330', 'app':'TCP', 'rs':'867', 'rl':'183', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'347', 'app':'TCP', 'rs':'499', 'rl':'8', 'ipv':'IPv6', 'atz':'London', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'634', 'app':'TCP', 'rs':'564', 'rl':'16', 'ipv':'IPv6', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.1.10.7', 'dpt':'745', 'app':'UDP', 'rs':'940', 'rl':'162', 'ipv':'IPv4', 'atz':'India', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'140', 'app':'UDP', 'rs':'260', 'rl':'168', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'967', 'app':'TCP', 'rs':'124', 'rl':'196', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'Denmark' }
{ 'src':'43.2.9.2', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'903', 'app':'UDP', 'rs':'377', 'rl':'66', 'ipv':'IPv4', 'atz':'India', 'dtz':'India' }
{ 'src':'43.2.9.2', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'644', 'app':'TCP', 'rs':'1548', 'rl':'154', 'ipv':'IPv4', 'atz':'USA', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1024', 'dst':'8.2.10.7', 'dpt':'1006', 'app':'TCP', 'rs':'370', 'rl':'174', 'ipv':'IPv4', 'atz':'India', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1035', 'dst':'8.2.10.7', 'dpt':'58', 'app':'UDP', 'rs':'1230', 'rl':'157', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.2.9.2', 'spt':'1028', 'dst':'8.2.10.7', 'dpt':'803', 'app':'TCP', 'rs':'1303', 'rl':'21', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'749', 'app':'UDP', 'rs':'638', 'rl':'188', 'ipv':'IPv4', 'atz':'USA', 'dtz':'India' }
{ 'src':'43.1.9.2', 'spt':'1029', 'dst':'8.1.10.7', 'dpt':'313', 'app':'UDP', 'rs':'1386', 'rl':'190', 'ipv':'IPv6', 'atz':'USA', 'dtz':'Egypt' }
{ 'src':'43.2.9.2', 'spt':'1024', 'dst':'8.1.10.7', 'dpt':'849', 'app':'TCP', 'rs':'166', 'rl':'149', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.1.9.3', 'spt':'1033', 'dst':'8.2.10.7', 'dpt':'492', 'app':'TCP', 'rs':'591', 'rl':'172', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'943', 'app':'TCP', 'rs':'423', 'rl':'13', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1034', 'dst':'8.2.10.7', 'dpt':'617', 'app':'UDP', 'rs':'930', 'rl':'48', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'1010', 'app':'UDP', 'rs':'513', 'rl':'68', 'ipv':'IPv4', 'atz':'Japan', 'dtz':'Argentina' }
{ 'src':'43.1.9.3', 'spt':'1025', 'dst':'8.2.10.7', 'dpt':'595', 'app':'UDP', 'rs':'868', 'rl':'196', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'USA' }
{ 'src':'43.1.9.3', 'spt':'1029', 'dst':'8.2.10.7', 'dpt':'24', 'app':'TCP', 'rs':'1168', 'rl':'22', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'London' }
{ 'src':'43.2.9.2', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'968', 'app':'TCP', 'rs':'375', 'rl':'26', 'ipv':'IPv6', 'atz':'London', 'dtz':'India' }
{ 'src':'43.2.9.3', 'spt':'1033', 'dst':'8.1.10.7', 'dpt':'234', 'app':'UDP', 'rs':'658', 'rl':'160', 'ipv':'IPv4', 'atz':'USA', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'471', 'app':'UDP', 'rs':'512', 'rl':'115', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'London' }
{ 'src':'43.1.9.3', 'spt':'1036', 'dst':'8.2.10.7', 'dpt':'657', 'app':'TCP', 'rs':'719', 'rl':'151', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'216', 'app':'TCP', 'rs':'1418', 'rl':'121', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.1.9.2', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'1016', 'app':'TCP', 'rs':'1271', 'rl':'18', 'ipv':'IPv4', 'atz':'India', 'dtz':'London' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.1.10.7', 'dpt':'937', 'app':'UDP', 'rs':'700', 'rl':'157', 'ipv':'IPv6', 'atz':'USA', 'dtz':'London' }
{ 'src':'43.1.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'34', 'app':'UDP', 'rs':'401', 'rl':'147', 'ipv':'IPv6', 'atz':'Argentina', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'986', 'app':'TCP', 'rs':'649', 'rl':'65', 'ipv':'IPv6', 'atz':'Chile', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1027', 'dst':'8.1.10.7', 'dpt':'453', 'app':'TCP', 'rs':'1022', 'rl':'2', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.1.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'61', 'app':'TCP', 'rs':'1428', 'rl':'83', 'ipv':'IPv6', 'atz':'Japan', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1028', 'dst':'8.1.10.7', 'dpt':'840', 'app':'TCP', 'rs':'797', 'rl':'99', 'ipv':'IPv4', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'184', 'app':'UDP', 'rs':'455', 'rl':'91', 'ipv':'IPv4', 'atz':'Argentina', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1032', 'dst':'8.2.10.7', 'dpt':'753', 'app':'TCP', 'rs':'850', 'rl':'139', 'ipv':'IPv6', 'atz':'Bahrain', 'dtz':'Egypt' }
{ 'src':'43.1.9.2', 'spt':'1035', 'dst':'8.1.10.7', 'dpt':'489', 'app':'UDP', 'rs':'921', 'rl':'111', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.2.9.2', 'spt':'1026', 'dst':'8.1.10.7', 'dpt':'321', 'app':'UDP', 'rs':'1564', 'rl':'156', 'ipv':'IPv6', 'atz':'India', 'dtz':'USA' }
{ 'src':'43.2.9.3', 'spt':'1036', 'dst':'8.1.10.7', 'dpt':'931', 'app':'TCP', 'rs':'552', 'rl':'59', 'ipv':'IPv4', 'atz':'USA', 'dtz':'Denmark' }
{ 'src':'43.2.9.3', 'spt':'1031', 'dst':'8.2.10.7', 'dpt':'851', 'app':'TCP', 'rs':'425', 'rl':'2', 'ipv':'IPv4', 'atz':'Bahrain', 'dtz':'Argentina' }
{ 'src':'43.2.9.3', 'spt':'1027', 'dst':'8.2.10.7', 'dpt':'63', 'app':'TCP', 'rs':'1220', 'rl':'95', 'ipv':'IPv4', 'atz':'Chile', 'dtz':'Denmark' }
